kgeotag,1.5.0-1ubuntu3.1,
kget,23.08.5-0ubuntu3,
kgoldrunner,23.08.5-0ubuntu3,
kgpg,23.08.5-0ubuntu3,
khangman,23.08.5-0ubuntu4,
khelpcenter,23.08.5-0ubuntu4,
kicad,7.0.11+dfsg-1build4,
kid3,3.9.5-1build4,
kid3-qt,3.9.5-1build4,
kig,23.08.5-0ubuntu5,
kigo,23.08.5-0ubuntu3,
kildclient,3.2.1-1build4,
kile,2.9.93-2build3,
killbots,23.08.5-0ubuntu3,
kimagemapeditor,23.08.5-0ubuntu3,
kinfocenter,5.27.12-0ubuntu0.1,
king,2.24+dfsg2-2,
kio,5.115.0-0ubuntu6,
kio-audiocd,23.08.5-0ubuntu4,
kipi-plugins,23.08.5-0ubuntu4,
kirigami-gallery,23.08.5-0ubuntu3,
kiriki,23.08.5-0ubuntu3,
kiten,23.08.5-0ubuntu3,
kitty,0.35.2-1,
kiwix,2.3.1-2build2,
kjots,5.1.1-0ubuntu5,
kjumpingcube,23.08.5-0ubuntu3,
klatexformula,4.1.0-1build3,
klavaro,3.11-1build3,
klayout,0.28.16-0ubuntu0.24.04.1,
kleopatra,23.08.5-0ubuntu3,
klettres,23.08.5-0ubuntu4,
klickety,23.08.5-0ubuntu3,
klines,23.08.5-0ubuntu3,
klog,2.3.3-2build2,
kluppe,0.6.20-1.2build2,
klystrack,0.20171212-6,
kmag,23.08.5-0ubuntu3,
kmahjongg,23.08.5-0ubuntu4,
kmail,23.08.5-0ubuntu5.1,
kmenuedit,5.27.11-0ubuntu3,
kmetronome,1.4.0-1build2,
kmines,23.08.5-0ubuntu4,
kmix,23.08.5-0ubuntu5,
kmousetool,23.08.5-0ubuntu3,
kmouth,23.08.5-0ubuntu3,
kmplayer,0.12.0b+de96d9e-1build2,
kmplot,23.08.5-0ubuntu4,
kmymoney,5.1.3-1build15,
knavalbattle,23.08.5-0ubuntu3,
knetwalk,23.08.5-0ubuntu4,
knights,23.08.5-0ubuntu4,
knotes,23.08.5-0ubuntu3,
knowthelist,2.3.1-1build4,
kobodeluxe,0.5.1-10build1,
kodi,20.5+dfsg-1ubuntu1,
koko,23.08.5+ds.1-1ubuntu2,
kolf,23.08.5-0ubuntu3,
kollision,23.08.5-0ubuntu3,
kolourpaint,23.08.5-0ubuntu3,
kompare,23.08.5-0ubuntu3,
kongress,23.08.5-0ubuntu3,
konqueror,23.08.5-0ubuntu3.2,
konquest,23.08.5-0ubuntu3,
konsole,23.08.5-0ubuntu4,
konsolekalendar,23.08.5-0ubuntu3,
kontact,23.08.5-0ubuntu4.2,
kontrast,23.08.5-0ubuntu4,
konversation,23.08.5-0ubuntu4,
kookbook,0.2.1-3build2,
kopete,23.08.5-0ubuntu3,
korganizer,23.08.5-0ubuntu3,
koules,1.4-28,
kpat,23.08.5-0ubuntu4,
kphotoalbum,5.12.0-1build2,
kraft,1.1-1ubuntu4,
krank,0.7+dfsg2-4ubuntu0.24.04.1,
kraptor,0.0.20040403+ds-3ubuntu1,
krb5-auth-dialog,43.0-1build2,
krdc,23.08.5-0ubuntu4,
krename,5.0.2-2fakesync1build2,
kreversi,23.08.5-0ubuntu3,
krfb,23.08.5-0ubuntu3,
kristall,0.4+dfsg-2build4,
krita,5.2.2+dfsg-2build8,
kronometer,2.3.0-1build2,
krop,0.6.0-2ubuntu2,
kruler,23.08.5-0ubuntu3,
krusader,2.8.1-0ubuntu3,
kscreen,5.27.11-0ubuntu2,
ksh93u+m,1.0.8-1,
kshisen,23.08.5-0ubuntu3,
kshutdown,5.2-2build2,
ksirk,23.08.5-0ubuntu3,
ksnakeduel,23.08.5-0ubuntu3,
ksnip,1.10.1-1build2,
kspaceduel,23.08.5-0ubuntu3,
ksquares,23.08.5-0ubuntu3,
kst,2.0.8-5build4,
kstars,3.6.2-2ubuntu5,
ksudoku,23.08.5-0ubuntu4,
ksystemlog,23.08.5-0ubuntu4,
kteatime,23.08.5-0ubuntu3,
ktechlab,0.51.0-2build2,
ktikz,0.13.2+ds1-1build3,
ktimer,23.08.5-0ubuntu3,
ktimetracker,5.0.1-3ubuntu3,
ktnef,23.08.5-0ubuntu5.1,
ktorrent,23.08.5-0ubuntu3,
ktouch,23.08.5-0ubuntu3,
ktrip,23.08.5-0ubuntu3,
ktservice-driver-kaer,1.0.28,
ktuberling,23.08.5-0ubuntu3,
kturtle,23.08.5-0ubuntu4,
kubrick,23.08.5-0ubuntu3,
kuiviewer,23.08.5-0ubuntu3,
kupfer,326-2,
kuserfeedback-bin,1.3.0-3build3,
kvirc,5.0.0+dfsg-6build13,
kwalletmanager,23.08.5-0ubuntu4,
kwartz-client,3.0-5,
kwave,23.08.5-0ubuntu4,
kwin-data,5.27.11-0ubuntu3,
kwin-style-breeze,5.27.12-0ubuntu0.1,
kwordquiz,23.08.5-0ubuntu4,
kwrite,23.08.5-0ubuntu3,
kxstitch,2.2.0-3build3,
kylin-burner,3.0.10-1.2build4,
kylin-scanner,1.0.0-1.1build6,
kylin-video,3.1.3-5build3,
kyodialog,9.4-0,
l3afpad,0.8.18.1.11-4build2,
labelme,5.4.1-1,
labplot,2.10.1-2build3,
laby,0.7.0-2build2,
language-selector-gnome,0.225,
lanxum-ga2820dn,1.0,
lanxum-sane-backend,20200707-2.6.8.020,
lanxum-touchscreen,1.0.2-2020.05.27,
laptop-mode-tools,1.74-1.3,
late,0.1.0-14,
latexdraw,3.3.8+ds1-2,
latexila-data,3.22.0-1.1build3,
latte-dock,0.10.9-1build2,
lazarus-ide-3.0,3.0+dfsg1-8build3,
lazpaint-gtk2,7.2.2.1-1build2,
lazpaint-qt5,7.2.2.1-1build2,
lbreakouthd,1.1.6-1,
le,1.16.8-0.1,
lebiniou,3.66.0-2build4,
ledgerhelpers,0.3.10-2,
lenovo-100-m1520-m1688-series,1.0-43,
lenovo-image-g-series,1.0-17,
lenovo-image-lj23-series,1.0-16deepin0,
lenovo-printer-driver,1.51-230329,
lenovo-sane-backend,0.1.0-21166,
lenovo-spx251-321-series,1.5.7-2,
leocad,21.06-1build2,
lepton-eda,1.9.18-2build2,
lftp,4.9.2-2ubuntu1,
lgeneral,1.4.4-2,
libadwaita-1-examples,1.5.0-1ubuntu2,
libcamitk-dev,5.2.0-1build7,
libelementary-bin,1.27.0-1.1build4,
libfm-tools,1.3.2-4.1build3,
libglib2.0-tests,2.80.1-1deepin1,
libkf5guiaddons-bin,5.103.0-1,
libkf5guiaddons-data,5.115.0-0ubuntu5,
libkf5newstuff-data,5.115.0-0ubuntu5,
libkf5wallet-bin,5.115.0-0ubuntu3,
libportal-tests,0.4-2,
libportal-tests-gtk3,0.7.1-5build5,
libportal-tests-gtk4,0.7.1-5build5,
libqofono-examples,0.122-2,
librecad,2.2.0.2-1build3,
libreoffice-base,24.2.7-0ubuntu0.24.04.3,
libreoffice-calc,24.2.7-0ubuntu0.24.04.3,
libreoffice-common,24.2.7-0ubuntu0.24.04.3,
libreoffice-draw,24.2.7-0ubuntu0.24.04.3,
libreoffice-impress,24.2.7-0ubuntu0.24.04.3,
libreoffice-math,24.2.7-0ubuntu0.24.04.3,
libreoffice-writer,24.2.7-0ubuntu0.24.04.3,
libts-bin,1.22-1.1build1,
libu1db-qt5-examples,0.1.7-1build2,
libwine,9.0~repack-4build3,
libxfce4ui-utils,4.18.6-1,
lierolibre,0.5-3build4,
lifeograph,2.0.3-1build2,
liferea,1.15.4-1ubuntu2,
lightdm-gtk-greeter-settings,1.2.3-0ubuntu1,
lightdm-settings,2.0.1-1,
light-locker-settings,1.5.0-0ubuntu4,
lightsoff,46.0-1,
lightyears,1.5.0-3,
lilyterm,0.9.9.4+git20150208.f600c0-5build3,
limesuite,23.11.0+dfsg-2build2,
lincity,1.13.1-16build1,
lincity-ng,2.10.2-1,
linglong-installer,1.6.3-1,
lingot,1.1.1-5build3,
links2,2.29-1build6,
linphone-desktop,5.0.2-4build5,
linssid,3.6-8build4,
linuxaudio-new-session-manager,1.6.1-0ubuntu3,
linux-show-player,0.5.3-1,
lios,2.7.2-7,
liquidwar,5.6.5-2build2,
literki,0.0.0+20100113.git1da40724-1.2ubuntu3,
littlewizard,1.2.2-4.1build2,
live-clone,3.1-1,
livi,0.1.0-1ubuntu1,
lmarbles,1.0.8-0.2,
lmemory,0.6c-11build2,
lmms,1.2.2+dfsg1-6build7,
logisim,2.7.1~dfsg-4,
lokalize,23.08.5-0ubuntu3,
lollypop,1.4.37-1,
lomiri,0.2.1-10build1,
lomiri-calculator-app,4.0.1-1,
lomiri-clock-app,4.0.3-1build3,
lomiri-docviewer-app,3.0.4+dfsg-2build2,
lomiri-filemanager-app,1.0.4+dfsg-1ubuntu3,
lomiri-gallery-app-common,3.0.2-1build2,
lomiri-mediaplayer-app,1.0.4+dfsg-1build2,
lomiri-music-app,3.0.3-1,
lomiri-system-settings,1.1.0-2,
lomiri-telephony-service,0.5.3-1build3,
lomiri-terminal-app,2.0.2-2build2,
lomiri-tests,0.2.1-10build1,
lomiri-url-dispatcher-tools-gui,0.1.3-1build3,
loook,0.9.0-1,
loqui,0.7.0-2ubuntu1,
lordsawar,0.3.2+frogknows-1build3,
loupe,46.2-0ubuntu1,
love,11.5-1build1,
lshw-gtk,02.19.git.2021.06.19.996aaad9c7-2deepin0,
lskat,23.08.5-0ubuntu3,
lsp-plugins-jack,1.2.14-1,
ltris,1.2.8-1,
ltrsift,1.0.2-9ubuntu2,
luakit,2.3.6-1build2,
lubuntu-default-settings,24.04.11,
lubuntu-update-notifier,1.0.0build2,
luckybackup,0.5.0-7build2,
luckyluks,2.1.0-3,
lugaru,1.2-6build2,
luminance-hdr,2.6.1.1+dfsg-3build3,
luola,1.3.2-14,
lure-of-the-temptress,1.1+ds3-1,
lusernet.app,0.4.3-1build5,
lutris,0.5.14-2,
lxappearance,0.6.3-deepin1,
lxhotkey-gtk,0.1.1-2build3,
lximage-qt,1.4.0-0ubuntu6,
lxinput,0.3.5-deepin1,
lxi-tools,2.7-1build2,
lxmusic,0.4.7-2build2,
lxpanel,0.10.1-4build5,
lxqt-about,1.4.0-0ubuntu4,
lxqt-admin,1.4.0-0ubuntu4,
lxqt-archiver,0.9.1-0ubuntu6,
lxqt-branding-debian,0.14.0.4,
lxqt-config,1.4.0-0ubuntu4,
lxqt-globalkeys,1.4.0-0ubuntu4,
lxqt-notificationd,1.4.0-0ubuntu4,
lxqt-powermanagement,1.4.0-0ubuntu5,
lxqt-session,1.4.0-0ubuntu6,
lxrandr,0.3.2-deepin1,
lxsession-default-apps,0.5.5-deepin1,
lxsession-edit,0.5.5-deepin1,
lxtask,0.1.10-2build2,
lxterminal,0.4.0-2build2,
lybniz,3.0.4-6,
lynis,3.0.9-1,
lynkeos.app,3.7+dfsg-1build2,
lyricue,4.0.13.isreally.4.0.12-0ubuntu7,
lyx,2.4.0~RC3-1build4,
madbomber,0.2.5-9,
maelstrom,3.0.7-4,
magnus,1.0.3-4,
mah-jong,1.16-1build2,
mailnag,2.2.0-2,
malcontent-gui,0.11.1-3deepin1,
maliit-keyboard,2.3.1-5build2,
mame,0.264+dfsg.1-1,
manaplus,2.1.3.17-7build3,
mancala,1.0.3-1build2,
mandelbulber2,2.20-2build4,
mangler,1.2.5-5.1build3,
mantis-xray,3.1.15-1,
manuskript,0.16.1-1,
mapivi,1.2+svn356-1,
marble,23.08.5-0ubuntu3.2,
marble-data,23.08.5-0ubuntu3.2,
marble-maps,23.08.5-0ubuntu3.2,
marble-qt,23.08.5-0ubuntu3.2,
marco,1.26.2-4build4,
marsshooter,0.7.6-7build1,
massif-visualizer,0.7.0-4build2,
massxpert2,8.3.0-1build2,
matanza,0.13+ds2-1build2,
matchbox-keyboard,0.2+git20160713-1build5,
matchbox-panel,0.9.3+git20100816-1build2,
matchbox-panel-manager,0.1+git20041202-1build3,
mate-calc,1.26.0-1build2,
mate-control-center,1.26.1-1.1build3,
mate-desktop,1.26.2-1.1build3,
mate-hud,22.10.3-2,
matekbd-keyboard-display,23.11.1-1build2,
mate-media,1.26.2-1build4,
mate-notification-daemon,1.26.1-1build4,
mate-panel,1.27.1-2build3,
mate-power-manager,1.26.1-1build4,
mate-screensaver,1.26.2-1build2,
mate-session-manager,1.26.1-2build2,
mate-system-monitor,1.26.3-1build3,
mate-terminal,1.26.1-1build3,
mate-tweak,22.10.0-3,
mate-user-admin,1.7.0-1build3,
mate-user-guide,1.26.2-1,
mate-user-share,1.26.0-1build3,
mate-utils,1.26.1-1build4,
mathgl,8.0.1-7.1build1,
mathomatic,16.0.5-5,
matlab-support,0.1,
mauve-aligner,2.4.0+4736-6,
mbox-importer,23.08.5-0ubuntu3,
mc,4.8.31-1,
mcomix,3.0.0-1,
mcpdisp,0.1.2-0ubuntu4,
mcu8051ide,1.4.9-2,
mdfinder.app,1.0.0-1build2,
medcon,0.23.0-gtk3+dfsg-1.1build3,
mediaconch-gui,23.10-1build3,
mediainfo-gui,24.01.1-1build2,
mediathekview,13.2.1+ds-1,
mednafen,1.29.0+dfsg-1build3,
mednaffe,0.9.2-1build2,
megaglest-data,3.13.0-3,
megan-ce,6.21.1+dfsg-3,
megapixels,1.8.1-1,
meld,3.22.2-1,
menulibre,2.4.0-0ubuntu1,
meritous,1.5-1.1,
merkaartor,0.19.0+ds-5,
merkuro,23.08.5-0ubuntu3.1,
meshlab,2020.09+dfsg1-2build2,
mess-desktop-entries,0.2-4.1,
metacity,3.52.0-1build1,
metadata-cleaner,2.5.2+ds-1,
meteo-qt,3.3-2.1,
meterbridge,0.9.2-14build1,
metview,5.21.2-1build3,
mgba-qt,0.10.2+dfsg-1.1build3,
mhwaveedit,1.4.24-1build2,
mialmpick,0.2.15-2build3,
miceamaze,4.2.1-3build1,
micro,2.0.13-1,
microhope,5.3.1+repack-6build1,
micropolis,0.0.20071228-10,
mikutter,5.0.4+dfsg1-2,
milkytracker,1.04.00.20230830+dfsg-1build2,
minder,1.16.2-1build2,
minetest,5.6.1+dfsg+~1.9.0mt8+dfsg-4build3,
minicom,2.9-4,
minigalaxy,1.2.6-2,
minitube,3.9.3-2build2,
minizinc-ide,2.8.2-1build2,
mintstick,1.6.0-1,
minuet,23.08.5-0ubuntu3,
mirage,0.11.2-1build1,
mir-demos,2.14.1-4.1ubuntu3,
mirrormagic,3.3.0+dfsg1-1,
mit-scheme,12.1-3,
mixxx,2.4.0+dfsg-2build4,
mkchromecast,0.3.9~git20200902+db2964a-2.1,
mkvtoolnix-gui,82.0-1build2,
mlterm-common,3.9.3-1build2,
mm3d,1.3.14-2build2,
mnemosyne,2.9+ds1-1,
mobile-atlas-creator,2.1.4+dfsg.1-2,
modem-manager-gui,0.0.20-6build3,
mokomaze,0.7.1-1build4,
monajat-applet,4.1-2,
monodoc-http,4.2-3.2,
mono-tools-gui,4.2-3.1,
monsterz,0.7.1-12build1,
moon-lander,1.0-9,
moonshot-ui,1.1.0+libsecret~2ubuntu1,
mopidy,3.4.2-1ubuntu0.1,
moria,5.7.13-1,
morph-browser,1.1.0+dfsg-1build2,
morris,0.3-1build2,
moserial,3.0.12-0ubuntu4,
mousepad,0.6.1-1build2,
mousetrap,1.0c-2build1,
mozc-utils-gui,2.28.4715.102+dfsg-2.3deepin1,
mozo,1.26.2-1,
mp3diags,1.5.01-2build3,
mp3splt-gtk,0.9.2-3.2build5,
mpdcon.app,1.5.1-0.2build1,
mpdris2,0.9.1-2,
mplayer-gui,1.5+svn38446-1build5,
mplinuxman,1.5-0ubuntu5,
mpv,0.38.0-1deepin1,
mrboom,5.4+ds-1build2,
mricron,1.2.20211006+dfsg-5,
mrrescue,1.02e-3,
mrtrix3,3.0.4-1build2,
mtink,1.0.16-15build2,
mtpaint,3.50-0.1build3,
mu-cade,0.11.dfsg1-13build2,
mudita24,1.0.3+svn13-7build3,
muffin,6.0.1-2build2,
mugshot,0.4.3-1,
mumble,1.5.517-1ubuntu2,
munipack-gui,0.6.1-1build3,
mupdf,1.23.10+ds1-1build3,
mupen64plus-qt,1.15-1build2,
mupen64plus-ui-console,2.5.9+26+g3ad5cbb-3,
muse,4.2.1-1build3,
musescore,2.3.2+dfsg4-15build3,
musescore3,3.2.3+dfsg2-16build5,
mustang-plug,1.2-3build3,
mutt,2.2.13-1,
mx44,1.0-0ubuntu8,
mypaint,2.0.1-10build2,
mystiq,20.03.23-3build2,
mythtv-backend,34.0+fixes.20240210.e3e165a1-0ubuntu6,
mythtv-frontend,34.0+fixes.20240210.e3e165a1-0ubuntu6,
naev,0.8.2-1build3,
nagstamon,3.14.0+ds1-1,
natbraille,2.0rc3-15,
nautic,1.5-6build3,
nautilus,46.2-0ubuntu0.3,
nautilus-dropbox,2019.02.14-1.2build2,
nautilus-scripts-manager,2.0-1.1,
navit,0.5.6+dfsg.1-2build4,
nbsdgames,5-6,
ncbi-cn3d,3.0.20170106+dfsg2-2,
ncbi-tools-x11,6.1.20170106+dfsg2-2,
ncl-ncarg,6.6.2.dfsg.1-5,
ncmpc,0.49-1build2,
ncmpcpp,0.9.2-2build9,
nec2c,1.3.1-2,
nedit,5.7-5build2,
needrestart-session,0.3-12,
nemo,6.0.2-1ubuntu2,
neobio,0.0.20030929-6,
neochat,23.08.5-0ubuntu4.1,
neomutt,20231103+dfsg1-1build3,
neovim-qt,0.2.18-1build2,
neovim-runtime,0.9.5-6ubuntu2,
nestopia,1.52.0-1build2,
netgen,6.2.2401+dfsg1-1.1build3,
nethack-console,3.6.7-1build3,
nethack-qt,3.6.7-1build3,
nethack-x11,3.6.7-1build3,
net.hesan.gpy,1.0.26,
netmate,0.2.0-12build2,
netpanzer,0.8.7+ds-5,
netrek-client-cow,3.3.2-1build2,
netsurf-gtk,3.11-1build5,
nettoe,1.5.1-3,
network-manager-gnome,1.34.0-2,
neurodebian-desktop,0.42.1,
neverball,1.6.0+git20180603-3build2,
neverputt,1.6.0+git20180603-3build2,
nextcloud-desktop,3.11.0-1.1build4,
nexuiz,2.5.2+dp-9,
nfoview,1.99-1,
ngraph-gtk,6.09.07-1build4,
nheko,0.11.3+~0.9.2+~1.0.0+~0.3.0-1build4,
nicotine,3.2.9-2,
nikwi,0.0.20120213-6,
nip2,8.9.1-1build3,
nitrogen,1.6.1-2build3,
nitrokey-app,1.4.2-1ubuntu2,
nitrokey-authenticator,1.2.4-2build3,
nixnote2,2.1.10+dfsg1-2build4,
njam,1.25-12fakesync1,
njplot,2.4-9build2,
nlkt,0.3.2.6-2.1build2,
nmapsi4,0.5~alpha2-4build2,
nm-tray,0.5.0-0ubuntu4,
noblenote,1.2.0-1build4,
noiz2sa,0.51a-13,
nomacs,3.17.2282+dfsg-2build2,
notedeln,1.5.2-1build2,
notepadqq,2.0.0~beta1-4build2,
notification-daemon,3.20.0-deepin1,
notmuch,0.38.3-1ubuntu2,
nsnake,3.0.1-2.1,
nsxiv,32-1build2,
nted,1.10.18-13build3,
numberstation,1.4.0-1,
numptyphysics,0.3.10-0.2ubuntu3,
nuntius,0.2.0-5build3,
nut-monitor,2.8.1-3.1ubuntu2,
nvidia-settings,510.47.03-0ubuntu4,
nvpy,2.0.0-2,
nvtop,3.0.2-1,
obconf,2.0.4+git20150213-3build1,
obconf-qt,0.16.4-0ubuntu6,
obfuscate,0.0.9-3,
obs-studio,31.0.2,obs-studio,https://github.com/obsproject/obs-studio/releases/download/31.0.2/OBS-Studio-31.0.2-Ubuntu-24.04-x86_64.deb,OBS-Studio-31.0.2-Ubuntu-24.04-x86_64.deb
ocaml-interp,4.14.1-1ubuntu1,
occt-draw,7.6.3+dfsg1-7.1build1,
ocrfeeder,0.8.5-1,
octave,8.4.0-1build5,
odin,2.0.5-5build4,
oidc-agent-desktop,4.2.6-1.1build3,
okteta,0.26.15-1build3,
okular,23.08.5-0ubuntu5,
okular-backend-odp,3.2.1+dfsg-8build4,
okular-backend-odt,3.2.1+dfsg-8build4,
okular-extra-backends,23.08.5-0ubuntu5,
okular-mobile,23.08.5-0ubuntu5,
omega-rpg,0.90-pa9-17,
omegat,3.6.0.10+dfsg-3,
onboard,1.4.1.1-deepin7+rb1,
onedriver,0.14.1-1build2,
oneisenough,0.40-6,
oneko,1.2.sakura.6-15,
onioncircuits,0.8.1-1,
onionshare,2.6-6ubuntu1,
open-adventure,1.12-1,
openarena,0.8.8+dfsg-7,
openboard,1.6.4+dfsg-1build8,
openbox,3.6.1-12build5,
openbox-lxde-session,0.99.2-5,
opencfu,4.0.0+dfsg-2build2,
opencity,0.0.6.5stable-5,
openclonk,8.1-4build3,
opencpn,5.8.4+dfsg-1build4,
opencubicplayer,0.2.107+ds-1build3,
opendrop,3.3.1-6build2,
open-invaders,0.3-8build2,
openjazz,20231028-2,
openjdk-11-jre,11.0.26+4-1ubuntu1~24.04,
openjdk-17-jre,17.0.14+7-1~24.04,
openjdk-21-jre,21.0.6+7-1~24.04.1,
openjdk-8-jre,8u442-b06~us1-0ubuntu1~24.04,
openlp,3.1.0~rc4-1,
openmcdf,1.5.4-3.1,
openmrac,1.2-2build2,
openmsx,19.1+dfsg-1ubuntu3,
openmsx-catapult,19.0-1build2,
openmsx-debugger,0.1~git20230804-1build2,
openmw-cs,0.48.0-1ubuntu5,
openmw-launcher,0.48.0-1ubuntu5,
openorienteering-mapper,0.9.5-3.1build5,
openpgp-applet,1.1-3,
openpref,0.1.3-3build3,
openrct2,0.4.10+ds-1ubuntu1,
openrefine,3.7.7-1,
openrocket,15.03.6,
opensc,0.25.1-1,
openscad,2021.01-6build4,
openshot-qt,3.1.1+dfsg1-1,
openssn,1.4-4,
openstereogram,0.1+20080921-3,
openswitcher,0.10.0-1build1,
openttd,13.4-1build3,
opentyrian,2.1.20221123-1,
openuniverse,1.0beta3.1+dfsg-7.1build1,
openyahtzee,1.9.3-5build3,
ophcrack,3.8.0-3build4,
optgeo,2.25-4,
opticalraytracer,9.6-4,
orage,4.18.0-1build3,
orbital-eunuchs-sniper,1.30+svn20070601-4.1,
org.deepin.browser,6.5.2-1,
org.deepin.downloader,5.3.77,
org.hm1032f.jyy,,
org.szra.uosboscukey,3.28.2.4-b3,
org.szra.uoscibukey,3.30.2.4-b5,
org.szra.uoslzbukey,3.33.2.4-b5,
org.szra.uosxabukey,3.29.2.4-b5,
osdlyrics,0.5.15+dfsg-2build2,
osmo,0.4.4-2.1build2,
osmose-emulator,1.6-1build3,
othman,1.0.0-2,
otpclient,3.2.1-2build4,
out-of-order,1.0-3,
overgod,1.0-6build2,
owncloud-client,5.2.1.13040+dfsg-2build1,
owncloud-client-cmd,5.2.1.13040+dfsg-2build1,
packagesearch,2.8.1build3,
package-update-indicator,8-2build2,
packetsender,8.5.2-1build2,
pacman,10-19,
pacman4console,1.3-1build3,
padthv1,0.9.34-1build3,
pageedit,2.0.0+dfsg-1build2,
paje.app,1.98-1.1build1,
palapeli,23.08.5-0ubuntu3,
pampi,1.1+dfsg1-9,
pan,0.155-1build2,
pangzero,1.4.1+git20121103-6,
paprefs,1.2-1fakesync1build2,
paraview,5.11.2+dfsg-6build5,
parcellite,1.2.1-8build2,
parlatype,3.1-3.1build3,
parley,23.08.5-0ubuntu3,
parole,4.18.1-1build2,
parolottero,1.0-1.1build2,
parsec47,0.2.dfsg1-9build5,
partitionmanager,23.08.5-0ubuntu4,
pasaffe,0.58-0ubuntu1,
passage,4+dfsg1-3build1,
passes-gtk,0.9-1build1,
password-gorilla,1.6.0~git20180203.228bbbb-1,
passwordsafe,1.17.0+dfsg-1build2,
pasystray,0.8.2-1build2,
patchance,1.1.0-0ubuntu2,
pathogen,1.1.1-5build1,
pathological,1.1.3-17,
pavucontrol,5.0-2build3,
pavucontrol-qt,1.4.0-0ubuntu6,
pavumeter,0.9.3-4build5,
pax-britannica,1.0.0-5build2,
pcalendar,3.4.1-5,
pcmanfm,1.3.2-4build2,
pcmanfm-qt,1.4.1-0ubuntu6,
pcp-gui,6.3.1-1,
pcsc-tools,1.7.1-1,
pcsxr,1.9.94-6,
pdfarranger,1.10.1-1,
pdfchain,0.4.4.2-2build2,
pdf-presenter-console,4.6.0-3build3,
pdfsam,4.3.4-1,
peek,1.5.1+git20230114-1build2,
peg-e,1.3.2-1build2,
pegsolitaire,0.3-2build2,
peg-solitaire,2.2-4build2,
pekka-kana-2,1.2.7-1,
pencil2d,0.6.6-3build2,
pente,2.2.5-11,
pentobi,23.1-1build2,
peony,4.0.0.1-1,
performous,1.3.0+ds-1build4,
perlprimer,1.2.4-2,
persalys,15.0+ds-3build5,
persepolis,3.0.1-1.1,
peruse,1.80+dfsg-2build11,
petris,1.0.1-11,
pfm,2.0.8-3,
pgn2web,0.4-3.1build3,
phasex,0.14.97-3build5,
phlipple,0.8.5-5.1build1,
phoc,0.38.0+ds-1,
phosh,0.38.0-1,
phosh-antispam,3.4-1build2,
phosh-mobile-settings,0.38.0-1,
phosh-tour,0.38.0-1,
photocollage,1.4.5-0.2,
photofilmstrip,4.0.0-2,
photoflare,1.6.13-1build2,
photoqt,4.4+ds-1,
phototonic,2.1-3build2,
phpliteadmin,1.9.8.2-2,
pianobooster,1.0.0-3build2,
picard,2.11-1,
picmi,23.08.5-0ubuntu3,
picom,10.2-3build2,
picom-conf,0.17.0-1build3,
picplanner,0.4.0-1build2,
pidgin,2.14.13-1ubuntu2,
pikopixel.app,1.0-b10b-1build1,
pim-data-exporter,23.08.5-0ubuntu3,
pim-sieve-editor,23.08.5-0ubuntu3,
pinball,0.3.20230219-1,
pineapple-pictures,0.7.3-1build2,
pingus,0.7.6-6build2,
pinhole,0.1.0+git20221220-1build2,
pink-pony,1.4.1-3.1build3,
pinot,1.21-1build3,
pioneers,15.6-1build5,
pipenightdreams,0.10.0-15,
piper,0.7-1,
piperka-client,0.2.2-1build3,
pipewalker,1.0-1,
pithos,1.6.1-0.1,
pitivi,2023.03-1build3,
pixelize,2.0.0~git20220108.d1f9da9-1build2,
pixelmed-webstart-apps,20220618+dfsg-2,
plakativ,0.5.2-1,
planetblupi,1.15.0-5,
planets,0.1.13-22build1,
plank,0.11.89-4ubuntu5,
planner-data,0.14.91-3build3,
plasma-browser-integration,5.27.11-0ubuntu2,
plasma-desktop,5.27.12-0ubuntu0.1,
plasma-dialer,23.01.0-1build2,
plasma-discover,5.27.12-0ubuntu0.1,
plasma-discover-backend-flatpak,5.27.12-0ubuntu0.1,
plasma-discover-backend-snap,5.27.12-0ubuntu0.1,
plasma-discover-notifier,5.27.12-0ubuntu0.1,
plasma-firewall,5.27.11-0ubuntu3,
plasma-mobile,5.27.11-0ubuntu2,
plasma-nm,5.27.11-0ubuntu2,
plasma-pa,5.27.11-0ubuntu3,
plasma-phonebook,23.01.0-1build2,
plasma-remotecontrollers,5.27.11-0ubuntu2,
plasma-sdk,5.27.11.1-0ubuntu2,
plasma-settings,23.01.0-1build3,
plasma-systemmonitor,5.27.11-0ubuntu2,
plasma-thunderbolt,5.27.11-0ubuntu3,
plasma-welcome,5.27.11-0ubuntu3.2,
plasma-workspace,5.27.12-0ubuntu0.1,
plasmidomics,0.2.0-10,
playonlinux,4.3.4-3,
plee-the-bear,0.6.0-8build5,
plm,2.9.2-1,
plopfolio.app,0.1.0-8build3,
plover,4.0.0~rc2-0.2,
pluma,1.26.1-2build3,
plume-creator,0.66+dfsg1-3.2build3,
pnmixer,0.7.2-1build3,
poe.app,0.5.1-6build3,
poedit,3.4.2-1build3,
poezio,0.14-3build1,
pokemmo-installer,1.4.8-1,
pokerth,1.1.2-3build4,
polari,45.0-3build3,
policycoreutils-gui,3.5-1,
polkit-kde-agent-1,5.27.11-0ubuntu3,
polyphone,2.2.0.20210109+dfsg1-3build3,
pong2,0.1.3-3,
ponyprog,3.1.3+ds-1build2,
portfolio-filemanager,1.0.1-1,
posterazor,1.5.1-10build2,
powder,118+dfsg1-3,
powerdevil,5.27.11-0ubuntu2,
